tvdss,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,fm,well,DTS,GR_CORR,NEUT_CORR,RESD_CORR,RESS_CORR,TEMP,TENS,lat,lon
1182.0642534595775,8.5,8.825,2.39,0.054000000000000006,97.563,119.295,0.363,3.219,6.0139999999999985,5.839,5.4510000000000005,86.70299999999996,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1182.1555863073559,8.5,8.79,2.389,0.049,97.466,119.203,0.362,3.218,5.855,5.731,5.452000000000001,86.682,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1182.2469191551347,8.5,8.77,2.392,0.047,97.273,117.022,0.359,3.182,5.449,5.359,5.1560000000000015,86.713,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1182.3382520029131,8.5,8.761000000000001,2.391,0.047,97.118,116.234,0.35100000000000003,3.161,5.1560000000000015,5.081,4.9110000000000005,86.743,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1182.4295848506918,8.5,8.75,2.389,0.049,97.064,116.282,0.341,3.159,5.537000000000001,5.454,5.266,86.87700000000002,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1182.5209176984704,8.5,8.738,2.389,0.057,97.143,116.87,0.33,3.1660000000000004,6.093,6.001,5.791,86.89200000000002,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1182.612250546249,8.5,8.726,2.392,0.068,97.318,117.777,0.322,3.1660000000000004,6.0710000000000015,5.982,5.778,86.883,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1182.7035833940276,8.5,8.719,2.397,0.077,97.501,118.192,0.317,3.168,5.6389999999999985,5.561,5.382999999999999,86.91,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1182.794916241806,8.5,8.715,2.402,0.081,97.592,120.303,0.315,3.176,5.55,5.48,5.32,86.87100000000002,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1182.886249089585,8.5,8.73,2.406,0.079,97.531,121.69,0.314,3.188,5.676,5.607,5.448,86.82799999999996,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1182.9775819373633,8.5,8.752,2.404,0.07,97.416,124.071,0.311,3.225,5.896,5.818,5.64,86.84,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1183.0689147851422,8.5,8.755,2.399,0.06,97.35,124.591,0.307,3.294,6.232,6.134,5.9110000000000005,86.834,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1183.1602476329206,8.5,8.742,2.399,0.054000000000000006,97.409,126.681,0.3,3.364,6.073,5.959,5.702000000000001,86.852,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1183.2515804806992,8.5,8.722000000000001,2.403,0.055,97.571,126.425,0.297,3.4,5.478,5.362,5.099,86.931,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1183.3429133284774,8.5,8.722999999999999,2.402,0.056,97.766,126.036,0.299,3.391,5.226,5.107,4.841,86.947,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1183.4342461762562,8.5,8.731,2.4,0.057,97.86,121.122,0.309,3.359,5.502999999999999,5.375,5.087,86.96799999999998,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1183.5255790240344,8.5,8.745,2.401,0.058,97.773,117.47,0.321,3.317,5.921,5.785,5.48,87.068,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1183.6169118718135,8.5,8.758,2.404,0.059,97.54,113.319,0.334,3.294,5.983,5.855,5.566,87.08,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1183.708244719592,8.5,8.763,2.405,0.061,97.318,113.76,0.343,3.301,5.831,5.709,5.435,87.074,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1183.7995775673705,8.5,8.764,2.404,0.064,97.154,114.4,0.348,3.32,5.646,5.524,5.251,87.132,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1183.8909104151492,8.5,8.767999999999999,2.401,0.07,97.062,117.335,0.35100000000000003,3.326,5.827000000000001,5.691,5.386,87.184,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1183.9822432629278,8.5,8.8,2.396,0.078,96.973,118.045,0.355,3.302,6.147,6.005,5.686,87.257,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1184.0735761107064,8.5,8.941,2.387,0.084,96.876,118.704,0.361,3.256,6.195,6.063,5.765,87.40799999999999,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1184.164908958485,8.5,9.126,2.377,0.087,96.702,117.574,0.3670000000000001,3.2060000000000004,5.8279999999999985,5.731,5.513,87.6,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1184.2562418062635,8.5,9.177,2.371,0.086,96.497,117.044,0.3720000000000001,3.175,5.42,5.358,5.215,87.72399999999998,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1184.347574654042,8.5,9.024,2.369,0.08199999999999999,96.317,116.729,0.3720000000000001,3.175,5.522,5.4860000000000015,5.405,87.90100000000002,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1184.4389075018207,8.5,8.83,2.372,0.075,96.269,117.005,0.368,3.19,5.827000000000001,5.799,5.734,87.99799999999998,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1184.5302403495994,8.5,8.748,2.375,0.068,96.322,116.731,0.362,3.213,5.682,5.649,5.573,88.037,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1184.621573197378,8.5,8.737,2.379,0.062,96.411,115.479,0.35700000000000004,3.224,5.388,5.336,5.216,88.007,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1184.7129060451566,8.5,8.72,2.382,0.059,96.514,114.161,0.353,3.249,5.407,5.335,5.1720000000000015,88.037,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1184.804238892935,8.5,8.697000000000001,2.387,0.059,96.622,113.136,0.35100000000000003,3.261,5.2620000000000005,5.18,4.996,87.98,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1184.8955717407134,8.5,8.696,2.392,0.06,96.734,112.361,0.34700000000000003,3.283,5.235,5.151,4.961,87.87299999999998,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1184.9869045884925,8.5,8.71,2.395,0.059,96.762,112.592,0.345,3.284,5.636,5.549,5.351,87.837,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1185.0782374362711,8.5,8.749,2.401,0.06,96.722,112.889,0.34600000000000003,3.283,5.606,5.529,5.353,87.8,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1185.1695702840493,8.5,8.801,2.408,0.06,96.629,113.139,0.35100000000000003,3.267,5.4270000000000005,5.367000000000001,5.229,87.685,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1185.260903131828,8.5,8.834,2.416,0.061,96.514,115.173,0.358,3.248,5.077,5.034,4.935,87.60600000000002,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1185.3522359796066,8.5,8.834,2.415,0.057,96.393,118.283,0.365,3.212,5.15,5.1080000000000005,5.011,87.551,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1185.4435688273852,8.5,8.822000000000003,2.411,0.053,96.364,121.425,0.369,3.195,5.79,5.735,5.607,87.475,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1185.5349016751638,8.5,8.824,2.404,0.048,96.497,121.449,0.366,3.184,5.938,5.859,5.6789999999999985,87.366,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1185.6262345229422,8.5,8.857999999999997,2.395,0.043,96.755,120.416,0.359,3.182,5.593,5.4979999999999976,5.283,87.57600000000002,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1185.7175673707209,8.5,8.939,2.388,0.039,97.04,116.783,0.35100000000000003,3.181,5.697,5.581,5.319,87.47200000000002,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1185.8089002184995,8.5,9.141,2.385,0.037000000000000005,97.274,113.593,0.345,3.197,6.1160000000000005,5.988,5.7,87.448,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1185.9002330662781,8.5,9.292,2.385,0.037000000000000005,97.427,110.782,0.341,3.195,6.306,6.1789999999999985,5.894,87.439,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1185.9915659140568,8.5,9.31,2.385,0.04,97.483,110.762,0.34,3.181,5.965,5.859,5.619,87.47200000000002,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1186.0828987618352,8.5,9.245,2.387,0.046,97.449,110.473,0.339,3.159,6.033,5.934,5.709,87.29,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1186.1742316096138,8.5,9.294,2.382,0.052000000000000005,97.327,110.861,0.34,3.174,5.7070000000000025,5.619,5.419,87.436,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1186.2655644573924,8.5,9.388,2.375,0.06,97.12,112.211,0.343,3.2060000000000004,5.74,5.653,5.454,87.478,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1186.356897305171,8.5,9.307,2.372,0.071,96.904,114.085,0.349,3.238,5.646,5.561,5.369,87.445,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1186.4482301529495,8.5,9.06,2.377,0.087,96.755,116.481,0.354,3.26,6.037000000000001,5.947,5.744,87.46600000000002,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1186.539563000728,8.5,8.821,2.379,0.098,96.694,118.941,0.35700000000000004,3.277,6.1679999999999975,6.08,5.881,87.484,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1186.630895848507,8.5,8.705,2.376,0.102,96.79,121.883,0.355,3.2880000000000003,6.271,6.182,5.98,87.463,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1186.7222286962856,8.5,8.771,2.372,0.101,97.019,122.969,0.349,3.284,5.778,5.697,5.511,87.524,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1186.813561544064,8.5,8.919,2.365,0.095,97.299,122.02,0.339,3.2880000000000003,5.76,5.675,5.482,87.648,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1186.9048943918424,8.5,9.034,2.351,0.087,97.487,120.143,0.332,3.318,5.948,5.857,5.651,87.664,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1186.996227239621,8.5,9.022,2.337,0.087,97.642,118.417,0.33,3.353,6.144,6.05,5.8370000000000015,87.60600000000002,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1187.0875600874,8.5,8.927,2.336,0.104,97.805,118.571,0.335,3.3480000000000003,6.12,6.034,5.84,87.512,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1187.1788929351785,8.5,9.001,2.335,0.128,98.068,117.978,0.342,3.32,6.2010000000000005,6.127000000000002,5.956,87.427,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1187.270225782957,8.5,9.05,2.333,0.15,98.333,118.237,0.35100000000000003,3.3110000000000004,5.638,5.584,5.46,87.29,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1187.3615586307355,8.5,8.966000000000003,2.329,0.16,98.663,117.31,0.361,3.32,5.484,5.444,5.352,87.20200000000001,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1187.452891478514,8.5,8.762,2.334,0.159,98.859,116.328,0.3670000000000001,3.332,5.655,5.6179999999999986,5.5310000000000015,87.074,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1187.5442243262928,8.5,8.612,2.335,0.14300000000000002,98.877,113.769,0.369,3.335,6.058,6.009,5.894,87.181,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1187.6355571740712,8.5,8.728,2.34,0.122,98.598,114.121,0.364,3.324,6.272,6.199,6.032,87.181,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1187.7268900218498,8.5,8.9,2.346,0.106,98.209,114.999,0.358,3.297,6.086,6.002000000000002,5.812,87.305,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1187.8182228696285,8.5,8.982000000000003,2.356,0.099,97.689,116.256,0.353,3.24,5.973,5.884,5.682,87.42399999999998,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
1187.9095557174069,8.5,9.092,2.359,0.096,97.197,115.701,0.354,3.199,6.037000000000001,5.95,5.752000000000002,87.667,Urenui B SST,cheal-g1,,,,,,,,-39.397306,174.28363000000002
