tvdss,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,fm,well,DTS,GR_CORR,NEUT_CORR,RESD_CORR,RESS_CORR,TEMP,TENS,lat,lon
-208.9688,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,862.4407,-39.386834,174.304119
-208.8164,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,864.5942,-39.386834,174.304119
-208.664,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,866.7477,-39.386834,174.304119
-208.5116,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,866.7965,-39.386834,174.304119
-208.3592,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,865.3215,-39.386834,174.304119
-208.2068,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,863.8466,-39.386834,174.304119
-208.0544,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,863.3207,-39.386834,174.304119
-207.902,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,865.0176,-39.386834,174.304119
-207.7496,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,866.7146,-39.386834,174.304119
-207.5972,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,868.3875,-39.386834,174.304119
-207.4448,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,868.7735,-39.386834,174.304119
-207.2924,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,869.1595,-39.386834,174.304119
-207.14,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,869.5455,-39.386834,174.304119
-206.9876,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,869.893,-39.386834,174.304119
-206.8352,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,870.2268,-39.386834,174.304119
-206.6828,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,870.5606,-39.386834,174.304119
-206.5304,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,870.712,-39.386834,174.304119
-206.378,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,870.6464,-39.386834,174.304119
-206.2256,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,870.5808,-39.386834,174.304119
-206.0732,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,870.4787,-39.386834,174.304119
-205.9208,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,870.2051,-39.386834,174.304119
-205.7684,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,869.9315,-39.386834,174.304119
-205.61600000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,869.6578,-39.386834,174.304119
-205.4636,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,870.31,-39.386834,174.304119
-205.3112,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,871.0707,-39.386834,174.304119
-205.1588,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,871.8315,-39.386834,174.304119
