tvdss,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,fm,well,DTS,GR_CORR,NEUT_CORR,RESD_CORR,RESS_CORR,TEMP,TENS,lat,lon
1374.15972632,8.5,9.1847,2.4896,0.0248429,85.9559,108.6276,0.198722,3.2752,5.6385,,5.6043,176.3229,Mt Messenger,cheal-2,,101.578,0.193861,5.5318,5.6046,43.2431,1233.4445,-39.3869674,174.3046495
1374.29834174,8.5,9.1883,2.4913,0.0235703,86.0701,108.707,0.195229,3.2587,5.6463,,5.6077,176.3272,Mt Messenger,cheal-2,,101.6684,0.190438,5.5389,5.6075,43.2399,1230.7839,-39.3869674,174.3046495
1374.43695716,8.5,9.1895,2.4927,0.0226843,86.1913,108.4374,0.193617,3.2443,5.646,,5.6049,176.3318,Mt Messenger,cheal-2,,101.4299,0.188852,5.5382,5.6043,43.2404,1231.2333,-39.3869674,174.3046495
1374.57557258,8.5,9.1866,2.4932,0.022479,86.3248,107.5532,0.195317,3.2335,5.6314,,5.5912,176.3368,Mt Messenger,cheal-2,,100.6124,0.190501,5.524,5.5904,43.2477,1237.1586,-39.3869674,174.3046495
1374.7141880000001,8.5,9.1837,2.4937,0.0222736,86.4584,106.669,0.197017,3.2228,5.6168,,5.5774,176.3417,Mt Messenger,cheal-2,,99.795,0.192151,5.5098,5.5764,43.255,1243.0839,-39.3869674,174.3046495
1374.85280342,8.5,9.1812,2.4942,0.0221346,86.5847,105.7033,0.198736,3.2116,5.6012,,5.563,176.3478,Mt Messenger,cheal-2,,98.9012,0.19382,5.4945,5.5619,43.2617,1247.9567,-39.3869674,174.3046495
1374.99141884,8.5,9.1831,2.4946,0.022744,86.6299,103.8172,0.200673,3.1952,5.5745,,5.5417,176.3662,Mt Messenger,cheal-2,,97.1468,0.195709,5.4683,5.5407,43.2617,1240.9479,-39.3869674,174.3046495
1375.13003426,8.5,9.1851,2.495,0.0233533,86.6751,101.9312,0.202611,3.1789,5.5477,,5.5203,176.3846,Mt Messenger,cheal-2,,95.3923,0.197597,5.4421,5.5195,43.2617,1233.9391,-39.3869674,174.3046495
1375.26864968,8.5,9.187,2.4954,0.0239627,86.7203,100.0451,0.204548,3.1625,5.521,,5.4989,176.4029,Mt Messenger,cheal-2,,93.6378,0.199485,5.4159,5.4984,43.2617,1226.9303,-39.3869674,174.3046495
1375.4072651,8.5,9.1898,2.4918,0.0239545,86.7628,100.4156,0.203755,3.1977,5.4979999999999976,,5.4798,176.3626,Mt Messenger,cheal-2,,93.9097,0.198683,5.3936,5.4792,43.2617,1234.4506,-39.3869674,174.3046495
1375.54588052,8.5,9.1929,2.4873,0.0237924,86.8047,101.3483,0.202281,3.2458,5.476,,5.4612,176.3077,Mt Messenger,cheal-2,,94.6865,0.19721,5.3722,5.4605,43.2617,1245.5912,-39.3869674,174.3046495
1375.68449594,8.5,9.1959,2.4828,0.0236302,86.8465,102.2811,0.200807,3.2938,5.454,,5.4426,176.2528,Mt Messenger,cheal-2,,95.4632,0.195736,5.3508,5.4417,43.2617,1256.7318,-39.3869674,174.3046495
1375.82311136,8.5,9.1976,2.4793,0.0221819,86.9201,102.6594,0.1994,3.335,5.4292,,5.4231,176.1511,Mt Messenger,cheal-2,,95.8381,0.194359,5.3267,5.4224,43.2617,1260.9185,-39.3869674,174.3046495
1375.9617267800006,8.5,9.1982,2.4768,0.0195449,87.023,102.5252,0.198052,3.3697,5.402,,5.4029,176.0063,Mt Messenger,cheal-2,,95.8415,0.19307,5.3003,5.4026,43.2617,1258.678,-39.3869674,174.3046495
1376.1003422,8.5,9.1987,2.4743,0.0169078,87.1258,102.3911,0.196705,3.4045,5.3748,,5.3826,175.8616,Mt Messenger,cheal-2,,95.8448,0.191781,5.2738,5.3827,43.2617,1256.4375,-39.3869674,174.3046495
1376.23895762,8.5,9.1983,2.472,0.0150304,87.1924,102.8111,0.195383,3.4292,5.3533,,5.3664,175.8025,Mt Messenger,cheal-2,,96.3139,0.19053,5.252999999999999,5.3671,43.2617,1254.9269,-39.3869674,174.3046495
1376.37757304,8.5,9.195,2.4707,0.0155739,87.1434,104.9972,0.194139,3.4217,5.3497,,5.3629,176.0166,Mt Messenger,cheal-2,,98.267,0.1894,5.2502,5.3651,43.2617,1255.7422,-39.3869674,174.3046495
1376.51618846,8.5,9.1916,2.4693,0.0161174,87.0943,107.1833,0.192894,3.4142,5.3461,,5.3595,176.2307,Mt Messenger,cheal-2,,100.2201,0.188271,5.2474,5.3631,43.2617,1256.5575,-39.3869674,174.3046495
1376.65480388,8.5,9.1882,2.4679,0.0166609,87.0453,109.3695,0.19165,3.4067,5.3426,,5.356,176.4448,Mt Messenger,cheal-2,,102.1732,0.187142,5.2447,5.3610000000000015,43.2617,1257.3728,-39.3869674,174.3046495
1376.7934193,8.5,9.1857,2.4653,0.017886799999999998,86.835,109.6443,0.193922,3.3409,5.3729999999999976,,5.3965,176.4987,Mt Messenger,cheal-2,,102.5056,0.189248,5.2732,5.3997,43.2579,1256.8495,-39.3869674,174.3046495
1376.9320347199994,8.5,9.1833,2.4626,0.0191427,86.6177,109.8353,0.196348,3.2727,5.4048,,5.439,176.5455,Mt Messenger,cheal-2,,102.7669,0.191495,5.303,5.4401,43.2539,1256.2677,-39.3869674,174.3046495
1377.07065014,8.5,9.1809,2.46,0.0203985,86.4003,110.0263,0.198774,3.2044,5.4367,,5.4814,176.5924,Mt Messenger,cheal-2,,103.0281,0.193743,5.3329,5.4805,43.25,1255.6858,-39.3869674,174.3046495
1377.20926556,8.5,9.1796,2.4657,0.020509,86.305,110.6339,0.199824,3.1811,5.4464,,5.5061,176.5789,Mt Messenger,cheal-2,,103.5579,0.194701,5.3423,5.5045,43.2514,1249.6604,-39.3869674,174.3046495
1377.34788098,8.5,9.179,2.4755,0.0200735,86.2678,111.4402,0.200219,3.1793,5.4456,,5.5223,176.5367,Mt Messenger,cheal-2,,104.2156,0.195044,5.3419,5.5207,43.2553,1241.0399,-39.3869674,174.3046495
1377.4864964,8.5,9.1784,2.4853,0.019638,86.2306,112.2464,0.200613,3.1776,5.4447,,5.5385,176.4945,Mt Messenger,cheal-2,,104.8734,0.195387,5.3415,5.5369,43.2593,1232.4193,-39.3869674,174.3046495
1377.62511182,8.5,9.1742,2.5007,0.0213561,86.1086,111.66,0.197517,3.2078,5.4643,,5.5628,176.4535,Mt Messenger,cheal-2,,104.314,0.192416,5.3627,5.5644,43.2617,1228.5135,-39.3869674,174.3046495
1377.76372724,8.5,9.1647,2.5249,0.026354500000000003,85.8572,108.9522,0.189104,3.2866,5.5152,,5.5994,176.4142,Mt Messenger,cheal-2,,101.9008,0.184395,5.4166,5.6093,43.2617,1231.7891,-39.3869674,174.3046495
1377.90234266,8.5,9.1552,2.549,0.031353,85.6059,106.2445,0.180691,3.3655,5.5661,,5.6359,176.375,Mt Messenger,cheal-2,,99.4876,0.176374,5.4705,5.6541,43.2617,1235.0646,-39.3869674,174.3046495
1378.04095808,8.5,9.1466,2.568,0.035555300000000005,85.1725,103.9656,0.173449,3.4315,5.6610000000000005,,5.7139,176.3405,Mt Messenger,cheal-2,,97.449,0.169469,5.5658,5.7369,43.2617,1238.2119,-39.3869674,174.3046495
1378.1795734999994,8.5,9.1449,2.5473,0.0336601,83.3453,104.9711,0.175174,3.3986,6.0931,,6.1098,176.3423,Mt Messenger,cheal-2,,98.2795,0.171101,5.9782,6.11,43.2617,1240.3774,-39.3869674,174.3046495
1378.31818892,8.5,9.1432,2.5267,0.0317649,81.518,105.9766,0.176899,3.3657,6.5253,,6.5056,176.3441,Mt Messenger,cheal-2,,99.1101,0.172734,6.3905,6.4832,43.2617,1242.543,-39.3869674,174.3046495
1378.45680434,8.5,9.1415,2.506,0.0298697,79.6907,106.9821,0.178624,3.3328,6.9575,,6.9015,176.3459,Mt Messenger,cheal-2,,99.9406,0.17436600000000002,6.8029,6.8564,43.2617,1244.7085,-39.3869674,174.3046495
1378.59541976,8.5,9.1404,2.4987,0.0277356,81.0231,107.3939,0.184627,3.3315,6.8660000000000005,,6.7837,176.3654,Mt Messenger,cheal-2,,100.4301,0.180137,6.7177,6.7482,43.2617,1244.7485,-39.3869674,174.3046495
1378.73403518,8.5,9.1394,2.494,0.0255543,82.9813,107.6881,0.191478,3.3365,6.6707,,6.5642,176.3883,Mt Messenger,cheal-2,,100.852,0.186728,6.5339,6.5446,43.2617,1244.3676,-39.3869674,174.3046495
1378.8726505999994,8.5,9.1384,2.4894,0.0233729,84.9396,107.9822,0.198329,3.3415,6.4754,,6.3448,176.4112,Mt Messenger,cheal-2,,101.274,0.193319,6.3501,6.341,43.2617,1243.9867,-39.3869674,174.3046495
1379.01126602,8.5,9.1379,2.4891,0.0227032,86.0942,109.4252,0.201472,3.3193,6.2302,,6.1268,176.3756,Mt Messenger,cheal-2,,102.5926,0.196379,6.1138,6.131,43.2617,1242.7448,-39.3869674,174.3046495
1379.14988144,8.5,9.1378,2.4924,0.0232515,86.6014,111.7939,0.201629,3.2751,5.9448,,5.9101,176.2928,Mt Messenger,cheal-2,,104.6339,0.196593,5.8351,5.916,43.2617,1240.8093,-39.3869674,174.3046495
1379.28849686,8.5,9.1377,2.4956,0.0237997,87.1085,114.1626,0.201786,3.2309,5.6595,,5.6934,176.2101,Mt Messenger,cheal-2,,106.6751,0.196807,5.5564,5.7010000000000005,43.2617,1238.8739,-39.3869674,174.3046495
1379.42711228,8.5,9.1377,2.4963,0.0236593,87.4231,115.1116,0.202182,3.2123,5.4505,,5.5349,176.1553,Mt Messenger,cheal-2,,107.4788,0.197229,5.3519,5.5428,43.2617,1238.0739,-39.3869674,174.3046495
1379.5657277,8.5,9.1377,2.4901,0.021684900000000003,87.2245,112.2796,0.203215,3.262,5.4452,,5.5316,176.1752,Mt Messenger,cheal-2,,104.9864,0.198205,5.3448,5.5358,43.2617,1240.2976,-39.3869674,174.3046495
1379.70434312,8.5,9.1376,2.4839,0.0197105,87.02600000000002,109.4475,0.204248,3.3117,5.4399,,5.5282,176.1951,Mt Messenger,cheal-2,,102.494,0.199181,5.3377,5.5289,43.2617,1242.5214,-39.3869674,174.3046495
1379.8429585400006,8.5,9.1376,2.4777,0.017736099999999998,86.8274,106.6155,0.205282,3.3614,5.4346,,5.5248,176.2149,Mt Messenger,cheal-2,,100.0016,0.200157,5.3307,5.5219,43.2617,1244.7452,-39.3869674,174.3046495
1379.98157396,8.5,9.1393,2.4763,0.017538599999999998,86.7801,108.2369,0.205585,3.3042,5.4376,,5.5075,176.1561,Mt Messenger,cheal-2,,101.4141,0.200423,5.334,5.5057,43.2617,1244.5858,-39.3869674,174.3046495
1380.12018938,8.5,9.1409,2.4749,0.0173552,86.734,109.8937,0.205883,3.2461,5.4407,,5.49,176.0966,Mt Messenger,cheal-2,,102.8576,0.200683,5.3373,5.4895,43.2617,1244.4075,-39.3869674,174.3046495
1380.2588048,8.5,9.1426,2.4736,0.017171799999999997,86.6879,111.5506,0.206181,3.1881,5.4438,,5.4725,176.0371,Mt Messenger,cheal-2,,104.3011,0.200942,5.3407,5.4732,43.2617,1244.2291,-39.3869674,174.3046495
1380.39742022,8.5,9.1442,2.4726,0.017132599999999998,86.664,112.9101,0.205514,3.205,5.445,,5.4601,175.8422,Mt Messenger,cheal-2,,105.4951,0.2003,5.3418,5.4608,43.2696,1245.2294,-39.3869674,174.3046495
1380.53603564,8.5,9.1459,2.4718,0.0171519,86.6492,114.1489,0.204456,3.2523,5.4454,,5.4499,175.5922,Mt Messenger,cheal-2,,106.5879,0.199292,5.3421,5.45,43.2808,1246.708,-39.3869674,174.3046495
1380.67465106,8.5,9.1476,2.4709,0.0171713,86.6345,115.3878,0.203397,3.2995,5.4458,,5.4396,175.3422,Mt Messenger,cheal-2,,107.6807,0.198284,5.3424,5.4392,43.2919,1248.1868,-39.3869674,174.3046495
1380.8132664799994,8.5,9.15,2.4723,0.017787,86.6201,114.6041,0.201925,3.3280000000000003,5.4425,,5.4298,175.232,Mt Messenger,cheal-2,,107.0026,0.196901,5.3393,5.4296,43.2935,1247.1091,-39.3869674,174.3046495
1380.9518818999998,8.5,9.1532,2.4766,0.0191918,86.6062,111.1445,0.199907,3.3316,5.4342,,5.4205,175.3068,Mt Messenger,cheal-2,,103.9815,0.195023,5.3318,5.4215,43.2823,1242.649,-39.3869674,174.3046495
1381.09049732,8.5,9.1564,2.481,0.0205966,86.5924,107.6848,0.197888,3.3352,5.4259,,5.4112,175.3817,Mt Messenger,cheal-2,,100.9604,0.193145,5.3242,5.4135,43.2712,1238.1891,-39.3869674,174.3046495
1381.22911274,8.5,9.1589,2.4839,0.0214781,86.5682,105.2243,0.196331,3.3274,5.4232,,5.4067,175.4683,Mt Messenger,cheal-2,,98.8234,0.191678,5.3218,5.4097,43.2622,1235.0845,-39.3869674,174.3046495
1381.3677281599994,8.5,9.1579,2.4793,0.0193842,86.4853,108.4434,0.197396,3.2548,5.452000000000001,,5.4295,175.6219,Mt Messenger,cheal-2,,101.7114,0.192549,5.3485,5.4302,43.265,1239.6848,-39.3869674,174.3046495
1381.50634358,8.5,9.1568,2.4747,0.0172904,86.4024,111.6624,0.198461,3.1823,5.4809,,5.4523,175.7756,Mt Messenger,cheal-2,,104.5994,0.19342,5.3753,5.4508,43.2679,1244.2852,-39.3869674,174.3046495
