tvdss,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,fm,well,DTS,GR_CORR,NEUT_CORR,RESD_CORR,RESS_CORR,TEMP,TENS,lat,lon
-196.21439776,8.5,,,,,49.1559,,,,,,,,cheal-a3x,,,,,,,583.321,-39.3869652,174.3047673
-196.06205872,8.5,,,,,50.7428,,,,,,,,cheal-a3x,,,,,,,583.4064,-39.3869652,174.3047673
-195.90971968,8.5,,,,,52.3939,,,,,,,,cheal-a3x,,,,,,,583.4958,-39.3869652,174.3047673
-195.75738064,8.5,,,,,54.045,,,,,,,,cheal-a3x,,,,,,,583.5853,-39.3869652,174.3047673
-195.6050416,8.5,,,,,53.4383,,,,,,,,cheal-a3x,,,,,,,583.7040000000002,-39.3869652,174.3047673
-195.45270256,8.5,,,,,51.7809,,,,,,,,cheal-a3x,,,,,,,583.8362,-39.3869652,174.3047673
-195.30036352,8.5,,,,,50.1235,,,,,,,,cheal-a3x,,,,,,,583.9684,-39.3869652,174.3047673
-195.14802448,8.5,,,,,48.8147,,,,,,,,cheal-a3x,,,,,,,584.2362,-39.3869652,174.3047673
-194.99568544,8.5,,,,,48.0256,,,,,,,,cheal-a3x,,,,,,,584.7059,-39.3869652,174.3047673
-194.8433464,8.5,,,,,47.2364,,,,,,,,cheal-a3x,,,,,,,585.1757,-39.3869652,174.3047673
-194.69100736,8.5,,,,,46.7123,,,,,,,,cheal-a3x,,,,,,,585.731,-39.3869652,174.3047673
-194.53866832,8.5,,,,,48.1186,,,,,,,,cheal-a3x,,,,,,,586.9101,-39.3869652,174.3047673
-194.38632928,8.5,,,,,49.525,,,,,,,,cheal-a3x,,,,,,,588.0891,-39.3869652,174.3047673
-194.23399024,8.5,,,,,50.9314,,,,,,,,cheal-a3x,,,,,,,589.2681,-39.3869652,174.3047673
-194.08165119999998,8.5,,,,,51.563,,,,,,,,cheal-a3x,,,,,,,589.4497,-39.3869652,174.3047673
-193.92931216,8.5,,,,,52.0469,,,,,,,,cheal-a3x,,,,,,,589.4412,-39.3869652,174.3047673
-193.77697312,8.5,,,,,52.5308,,,,,,,,cheal-a3x,,,,,,,589.4327,-39.3869652,174.3047673
-193.62463408,8.5,,,,,53.87,,,,,,,,cheal-a3x,,,,,,,589.1074,-39.3869652,174.3047673
-193.47229504,8.5,,,,,55.8839,,,,,,,,cheal-a3x,,,,,,,588.5323,-39.3869652,174.3047673
-193.31995600000002,8.5,,,,,57.8977,,,,,,,,cheal-a3x,,,,,,,587.9572,-39.3869652,174.3047673
-193.1676,8.5,,,,,59.1651,,,,,,,,cheal-a3x,,,,,,,587.5278,-39.3869652,174.3047673
-193.0152,8.5,,,,,58.4959,,,,,,,,cheal-a3x,,,,,,,587.4766,-39.3869652,174.3047673
-192.8628,8.5,,,,,57.8268,,,,,,,,cheal-a3x,,,,,,,587.4254,-39.3869652,174.3047673
-192.7104,8.5,,,,,57.1576,,,,,,,,cheal-a3x,,,,,,,587.3741,-39.3869652,174.3047673
-192.558,8.5,,,,,56.6022,,,,,,,,cheal-a3x,,,,,,,588.2714,-39.3869652,174.3047673
-192.4056,8.5,,,,,56.0471,,,,,,,,cheal-a3x,,,,,,,589.1712,-39.3869652,174.3047673
-192.2532,8.5,,,,,55.492,,,,,,,,cheal-a3x,,,,,,,590.071,-39.3869652,174.3047673
